pic,area,X1,Y1,X2,Y3
t1043-1.jpg,choose5,684,692,755,790
t1043-1.jpg,choose6,755,692,826,790
t1043-1.jpg,choose7,826,692,897,790
t1044-1.jpg,yuduan,202,248,1086,447
t1044-1.jpg,question,265,586,1004,655
t1044-1.jpg,choose1,400,692,471,790
t1044-1.jpg,choose2,471,692,542,790
t1044-1.jpg,choose3,542,692,613,790
t1044-1.jpg,choose4,613,692,684,790
t1044-1.jpg,choose5,684,692,755,790
t1044-1.jpg,choose6,755,692,826,790
t1044-1.jpg,choose7,826,692,897,790
t1051-1.jpg,yuduan,202,248,1086,447
t1051-1.jpg,question,350,586,912,647
t1051-1.jpg,yes,504,695,579,747
t1051-1.jpg,no,704,695,791,747
t1052-1.jpg,yuduan,202,248,1086,447
t1052-1.jpg,question,207,590,1062,645
t1052-1.jpg,choose1,400,692,471,790
t1052-1.jpg,choose2,471,692,542,790
t1052-1.jpg,choose3,542,692,613,790
t1052-1.jpg,choose4,613,692,684,790
t1052-1.jpg,choose5,684,692,755,790
t1052-1.jpg,choose6,755,692,826,790
t1052-1.jpg,choose7,826,692,897,790
t1053-1.jpg,yuduan,202,248,1086,447
t1053-1.jpg,question,362,583,904,653
t1053-1.jpg,choose1,400,692,471,790
t1053-1.jpg,choose2,471,692,542,790
t1053-1.jpg,choose3,542,692,613,790
t1053-1.jpg,choose4,613,692,684,790
t1053-1.jpg,choose5,684,692,755,790
t1053-1.jpg,choose6,755,692,826,790
t1053-1.jpg,choose7,826,692,897,790
t1054-1.jpg,yuduan,202,248,1086,447
t1054-1.jpg,question,265,586,1004,655
t1054-1.jpg,choose1,400,692,471,790
t1054-1.jpg,choose2,471,692,542,790
t1054-1.jpg,choose3,542,692,613,790
t1054-1.jpg,choose4,613,692,684,790
t1054-1.jpg,choose5,684,692,755,790
t1054-1.jpg,choose6,755,692,826,790
t1054-1.jpg,choose7,826,692,897,790
t1061-1.jpg,yuduan,202,248,1086,447
t1061-1.jpg,question,350,586,912,647
t1061-1.jpg,yes,504,695,579,747
t1061-1.jpg,no,704,695,791,747
t1062-1.jpg,yuduan,202,248,1086,447
t1062-1.jpg,question,207,590,1062,645
t1062-1.jpg,choose1,400,692,471,790
t1062-1.jpg,choose2,471,692,542,790
t1062-1.jpg,choose3,542,692,613,790
t1062-1.jpg,choose4,613,692,684,790
t1062-1.jpg,choose5,684,692,755,790
t1062-1.jpg,choose6,755,692,826,790
t1062-1.jpg,choose7,826,692,897,790
t1063-1.jpg,yuduan,202,248,1086,447
t1063-1.jpg,question,362,583,904,653
t1063-1.jpg,choose1,400,692,471,790
t1063-1.jpg,choose2,471,692,542,790
t1063-1.jpg,choose3,542,692,613,790
t1063-1.jpg,choose4,613,692,684,790
t1063-1.jpg,choose5,684,692,755,790
t1063-1.jpg,choose6,755,692,826,790
t1063-1.jpg,choose7,826,692,897,790
t1064-1.jpg,yuduan,202,248,1086,447
t1064-1.jpg,question,265,586,1004,655
t1064-1.jpg,choose1,400,692,471,790
t1064-1.jpg,choose2,471,692,542,790
t1064-1.jpg,choose3,542,692,613,790
t1064-1.jpg,choose4,613,692,684,790
t1064-1.jpg,choose5,684,692,755,790
t1064-1.jpg,choose6,755,692,826,790
t1064-1.jpg,choose7,826,692,897,790
t1071-1.jpg,yuduan,202,248,1086,487
t1071-1.jpg,question,350,586,912,647
t1071-1.jpg,yes,504,695,579,747
t1071-1.jpg,no,704,695,791,747
t1072-1.jpg,yuduan,202,248,1086,487
t1072-1.jpg,question,207,590,1062,645
t1072-1.jpg,choose1,400,692,471,790
t1072-1.jpg,choose2,471,692,542,790
t1072-1.jpg,choose3,542,692,613,790
t1072-1.jpg,choose4,613,692,684,790
t1072-1.jpg,choose5,684,692,755,790
t1072-1.jpg,choose6,755,692,826,790
t1072-1.jpg,choose7,826,692,897,790
t1073-1.jpg,yuduan,202,248,1086,487
t1073-1.jpg,question,362,583,904,653
t1073-1.jpg,choose1,400,692,471,790
t1073-1.jpg,choose2,471,692,542,790
t1073-1.jpg,choose3,542,692,613,790
t1073-1.jpg,choose4,613,692,684,790
t1073-1.jpg,choose5,684,692,755,790
t1073-1.jpg,choose6,755,692,826,790
t1073-1.jpg,choose7,826,692,897,790
t1074-1.jpg,yuduan,202,248,1086,487
t1074-1.jpg,question,265,586,1004,655
t1074-1.jpg,choose1,400,692,471,790
t1074-1.jpg,choose2,471,692,542,790
t1074-1.jpg,choose3,542,692,613,790
t1074-1.jpg,choose4,613,692,684,790
t1074-1.jpg,choose5,684,692,755,790
t1074-1.jpg,choose6,755,692,826,790
t1074-1.jpg,choose7,826,692,897,790
t1081-1.jpg,yuduan,202,248,1086,400
t1081-1.jpg,question,350,586,912,647
t1081-1.jpg,yes,504,695,579,747
t1081-1.jpg,no,704,695,791,747
t1082-1.jpg,yuduan,202,248,1086,400
t1082-1.jpg,question,207,590,1062,645
t1082-1.jpg,choose1,400,692,471,790
t1082-1.jpg,choose2,471,692,542,790
t1082-1.jpg,choose3,542,692,613,790
t1082-1.jpg,choose4,613,692,684,790
t1082-1.jpg,choose5,684,692,755,790
t1082-1.jpg,choose6,755,692,826,790
t1082-1.jpg,choose7,826,692,897,790
t1083-1.jpg,yuduan,202,248,1086,400
t1083-1.jpg,question,362,583,904,653
t1083-1.jpg,choose1,400,692,471,790
t1083-1.jpg,choose2,471,692,542,790
t1083-1.jpg,choose3,542,692,613,790
t1083-1.jpg,choose4,613,692,684,790
t1083-1.jpg,choose5,684,692,755,790
t1083-1.jpg,choose6,755,692,826,790
t1083-1.jpg,choose7,826,692,897,790
t1084-1.jpg,yuduan,202,248,1086,400
t1084-1.jpg,question,265,586,1004,655
t1084-1.jpg,choose1,400,692,471,790
t1084-1.jpg,choose2,471,692,542,790
t1084-1.jpg,choose3,542,692,613,790
t1084-1.jpg,choose4,613,692,684,790
t1084-1.jpg,choose5,684,692,755,790
t1084-1.jpg,choose6,755,692,826,790
t1084-1.jpg,choose7,826,692,897,790
t1091-1.jpg,yuduan,202,248,1086,447
t1091-1.jpg,question,350,586,912,647
t1091-1.jpg,yes,504,695,579,747
t1091-1.jpg,no,704,695,791,747
t1092-1.jpg,yuduan,202,248,1086,447
t1092-1.jpg,question,207,590,1062,645
t1092-1.jpg,choose1,400,692,471,790
t1092-1.jpg,choose2,471,692,542,790
t1092-1.jpg,choose3,542,692,613,790
t1092-1.jpg,choose4,613,692,684,790
t1092-1.jpg,choose5,684,692,755,790
t1092-1.jpg,choose6,755,692,826,790
t1092-1.jpg,choose7,826,692,897,790
t1093-1.jpg,yuduan,202,248,1086,447
t1093-1.jpg,question,362,583,904,653
t1093-1.jpg,choose1,400,692,471,790
t1093-1.jpg,choose2,471,692,542,790
t1093-1.jpg,choose3,542,692,613,790
t1093-1.jpg,choose4,613,692,684,790
t1093-1.jpg,choose5,684,692,755,790
t1093-1.jpg,choose6,755,692,826,790
t1093-1.jpg,choose7,826,692,897,790
t1094-1.jpg,yuduan,202,248,1086,447
t1094-1.jpg,question,265,586,1004,655
t1094-1.jpg,choose1,400,692,471,790
t1094-1.jpg,choose2,471,692,542,790
t1094-1.jpg,choose3,542,692,613,790
t1094-1.jpg,choose4,613,692,684,790
t1094-1.jpg,choose5,684,692,755,790
t1094-1.jpg,choose6,755,692,826,790
t1094-1.jpg,choose7,826,692,897,790
t1101-1.jpg,yuduan,202,248,1086,568
t1101-1.jpg,question,350,586,912,647
t1101-1.jpg,yes,504,695,579,747
t1101-1.jpg,no,704,695,791,747
t1102-1.jpg,yuduan,202,248,1086,568
t1102-1.jpg,question,207,590,1062,645
t1102-1.jpg,choose1,400,692,471,790
t1102-1.jpg,choose2,471,692,542,790
t1102-1.jpg,choose3,542,692,613,790
t1102-1.jpg,choose4,613,692,684,790
t1102-1.jpg,choose5,684,692,755,790
t1102-1.jpg,choose6,755,692,826,790
t1102-1.jpg,choose7,826,692,897,790
t1103-1.jpg,yuduan,202,248,1086,568
t1103-1.jpg,question,362,583,904,653
t1103-1.jpg,choose1,400,692,471,790
t1103-1.jpg,choose2,471,692,542,790
t1103-1.jpg,choose3,542,692,613,790
t1103-1.jpg,choose4,613,692,684,790
t1103-1.jpg,choose5,684,692,755,790
t1103-1.jpg,choose6,755,692,826,790
t1103-1.jpg,choose7,826,692,897,790
t1104-1.jpg,yuduan,202,248,1086,568
t1104-1.jpg,question,265,586,1004,655
t1104-1.jpg,choose1,400,692,471,790
t1104-1.jpg,choose2,471,692,542,790
t1104-1.jpg,choose3,542,692,613,790
t1104-1.jpg,choose4,613,692,684,790
t1104-1.jpg,choose5,684,692,755,790
t1104-1.jpg,choose6,755,692,826,790
t1104-1.jpg,choose7,826,692,897,790
t1111-1.jpg,yuduan,202,248,1086,400
t1111-1.jpg,question,350,586,912,647
t1111-1.jpg,yes,504,695,579,747
t1111-1.jpg,no,704,695,791,747
t1112-1.jpg,yuduan,202,248,1086,400
t1112-1.jpg,question,207,590,1062,645
t1112-1.jpg,choose1,400,692,471,790
t1112-1.jpg,choose2,471,692,542,790
t1112-1.jpg,choose3,542,692,613,790
t1112-1.jpg,choose4,613,692,684,790
t1112-1.jpg,choose5,684,692,755,790
t1112-1.jpg,choose6,755,692,826,790
t1112-1.jpg,choose7,826,692,897,790
t1113-1.jpg,yuduan,202,248,1086,400
t1113-1.jpg,question,362,583,904,653
t1113-1.jpg,choose1,400,692,471,790
t1113-1.jpg,choose2,471,692,542,790
t1113-1.jpg,choose3,542,692,613,790
t1113-1.jpg,choose4,613,692,684,790
t1113-1.jpg,choose5,684,692,755,790
t1113-1.jpg,choose6,755,692,826,790
t1113-1.jpg,choose7,826,692,897,790
t1114-1.jpg,yuduan,202,248,1086,400
t1114-1.jpg,question,265,586,1004,655
t1114-1.jpg,choose1,400,692,471,790
t1114-1.jpg,choose2,471,692,542,790
t1114-1.jpg,choose3,542,692,613,790
t1114-1.jpg,choose4,613,692,684,790
t1114-1.jpg,choose5,684,692,755,790
t1114-1.jpg,choose6,755,692,826,790
t1114-1.jpg,choose7,826,692,897,790
t1121-1.jpg,yuduan,202,248,1086,447
t1121-1.jpg,question,350,586,912,647
t1121-1.jpg,yes,504,695,579,747
t1121-1.jpg,no,704,695,791,747
t1122-1.jpg,yuduan,202,248,1086,447
t1122-1.jpg,question,207,590,1062,645
t1122-1.jpg,choose1,400,692,471,790
t1122-1.jpg,choose2,471,692,542,790
t1122-1.jpg,choose3,542,692,613,790
t1122-1.jpg,choose4,613,692,684,790
t1122-1.jpg,choose5,684,692,755,790
t1122-1.jpg,choose6,755,692,826,790
t1122-1.jpg,choose7,826,692,897,790
t1123-1.jpg,yuduan,202,248,1086,447
t1123-1.jpg,question,362,583,904,653
t1123-1.jpg,choose1,400,692,471,790
t1123-1.jpg,choose2,471,692,542,790
t1123-1.jpg,choose3,542,692,613,790
t1123-1.jpg,choose4,613,692,684,790
t1123-1.jpg,choose5,684,692,755,790
t1123-1.jpg,choose6,755,692,826,790
t1123-1.jpg,choose7,826,692,897,790
t1124-1.jpg,yuduan,202,248,1086,447
t1124-1.jpg,question,265,586,1004,655
t1124-1.jpg,choose1,400,692,471,790
t1124-1.jpg,choose2,471,692,542,790
t1124-1.jpg,choose3,542,692,613,790
t1124-1.jpg,choose4,613,692,684,790
t1124-1.jpg,choose5,684,692,755,790
t1124-1.jpg,choose6,755,692,826,790
t1124-1.jpg,choose7,826,692,897,790
t1131-1.jpg,yuduan,202,248,1086,447
t1131-1.jpg,question,350,586,912,647
t1131-1.jpg,yes,504,695,579,747
t1131-1.jpg,no,704,695,791,747
t1132-1.jpg,yuduan,202,248,1086,447
t1132-1.jpg,question,207,590,1062,645
t1132-1.jpg,choose1,400,692,471,790
t1132-1.jpg,choose2,471,692,542,790
t1132-1.jpg,choose3,542,692,613,790
t1132-1.jpg,choose4,613,692,684,790
t1132-1.jpg,choose5,684,692,755,790
t1132-1.jpg,choose6,755,692,826,790
t1132-1.jpg,choose7,826,692,897,790
t1133-1.jpg,yuduan,202,248,1086,447
t1133-1.jpg,question,362,583,904,653
t1133-1.jpg,choose1,400,692,471,790
t1133-1.jpg,choose2,471,692,542,790
t1133-1.jpg,choose3,542,692,613,790
t1133-1.jpg,choose4,613,692,684,790
t1133-1.jpg,choose5,684,692,755,790
t1133-1.jpg,choose6,755,692,826,790
t1133-1.jpg,choose7,826,692,897,790
t1134-1.jpg,yuduan,202,248,1086,447
t1134-1.jpg,question,265,586,1004,655
t1134-1.jpg,choose1,400,692,471,790
t1134-1.jpg,choose2,471,692,542,790
t1134-1.jpg,choose3,542,692,613,790
t1134-1.jpg,choose4,613,692,684,790
t1134-1.jpg,choose5,684,692,755,790
t1134-1.jpg,choose6,755,692,826,790
t1134-1.jpg,choose7,826,692,897,790
t1141-1.jpg,yuduan,202,248,1086,447
t1141-1.jpg,question,350,586,912,647
t1141-1.jpg,yes,504,695,579,747
t1141-1.jpg,no,704,695,791,747
t1142-1.jpg,yuduan,202,248,1086,447
t1142-1.jpg,question,207,590,1062,645
t1142-1.jpg,choose1,400,692,471,790
t1142-1.jpg,choose2,471,692,542,790
t1142-1.jpg,choose3,542,692,613,790
t1142-1.jpg,choose4,613,692,684,790
t1142-1.jpg,choose5,684,692,755,790
t1142-1.jpg,choose6,755,692,826,790
t1142-1.jpg,choose7,826,692,897,790
t1143-1.jpg,yuduan,202,248,1086,447
t1143-1.jpg,question,362,583,904,653
t1143-1.jpg,choose1,400,692,471,790
t1143-1.jpg,choose2,471,692,542,790
t1143-1.jpg,choose3,542,692,613,790
t1143-1.jpg,choose4,613,692,684,790
t1143-1.jpg,choose5,684,692,755,790
t1143-1.jpg,choose6,755,692,826,790
t1143-1.jpg,choose7,826,692,897,790
t1144-1.jpg,yuduan,202,248,1086,447
t1144-1.jpg,question,265,586,1004,655
t1144-1.jpg,choose1,400,692,471,790
t1144-1.jpg,choose2,471,692,542,790
t1144-1.jpg,choose3,542,692,613,790
t1144-1.jpg,choose4,613,692,684,790
t1144-1.jpg,choose5,684,692,755,790
t1144-1.jpg,choose6,755,692,826,790
t1144-1.jpg,choose7,826,692,897,790
t1151-1.jpg,yuduan,202,248,1086,487
t1151-1.jpg,question,350,586,912,647
t1151-1.jpg,yes,504,695,579,747
t1151-1.jpg,no,704,695,791,747
t1152-1.jpg,yuduan,202,248,1086,487
t1152-1.jpg,question,207,590,1062,645
t1152-1.jpg,choose1,400,692,471,790
t1152-1.jpg,choose2,471,692,542,790
t1152-1.jpg,choose3,542,692,613,790
t1152-1.jpg,choose4,613,692,684,790
t1152-1.jpg,choose5,684,692,755,790
t1152-1.jpg,choose6,755,692,826,790
t1152-1.jpg,choose7,826,692,897,790
t1153-1.jpg,yuduan,202,248,1086,487
t1153-1.jpg,question,362,583,904,653
t1153-1.jpg,choose1,400,692,471,790
t1153-1.jpg,choose2,471,692,542,790
t1153-1.jpg,choose3,542,692,613,790
t1153-1.jpg,choose4,613,692,684,790
t1153-1.jpg,choose5,684,692,755,790
t1153-1.jpg,choose6,755,692,826,790
t1153-1.jpg,choose7,826,692,897,790
t1154-1.jpg,yuduan,202,248,1086,487
t1154-1.jpg,question,265,586,1004,655
t1154-1.jpg,choose1,400,692,471,790
t1154-1.jpg,choose2,471,692,542,790
t1154-1.jpg,choose3,542,692,613,790
t1154-1.jpg,choose4,613,692,684,790
t1154-1.jpg,choose5,684,692,755,790
t1154-1.jpg,choose6,755,692,826,790
t1154-1.jpg,choose7,826,692,897,790
t1161-1.jpg,yuduan,202,248,1086,487
t1161-1.jpg,question,350,586,912,647
t1161-1.jpg,yes,504,695,579,747
t1161-1.jpg,no,704,695,791,747
t1162-1.jpg,yuduan,202,248,1086,487
t1162-1.jpg,question,207,590,1062,645
t1162-1.jpg,choose1,400,692,471,790
t1162-1.jpg,choose2,471,692,542,790
t1162-1.jpg,choose3,542,692,613,790
t1162-1.jpg,choose4,613,692,684,790
t1162-1.jpg,choose5,684,692,755,790
t1162-1.jpg,choose6,755,692,826,790
t1162-1.jpg,choose7,826,692,897,790
t1163-1.jpg,yuduan,202,248,1086,487
t1163-1.jpg,question,362,583,904,653
t1163-1.jpg,choose1,400,692,471,790
t1163-1.jpg,choose2,471,692,542,790
t1163-1.jpg,choose3,542,692,613,790
t1163-1.jpg,choose4,613,692,684,790
t1163-1.jpg,choose5,684,692,755,790
t1163-1.jpg,choose6,755,692,826,790
t1163-1.jpg,choose7,826,692,897,790
t1164-1.jpg,yuduan,202,248,1086,487
t1164-1.jpg,question,265,586,1004,655
t1164-1.jpg,choose1,400,692,471,790
t1164-1.jpg,choose2,471,692,542,790
t1164-1.jpg,choose3,542,692,613,790
t1164-1.jpg,choose4,613,692,684,790
t1164-1.jpg,choose5,684,692,755,790
t1164-1.jpg,choose6,755,692,826,790
t1164-1.jpg,choose7,826,692,897,790
fixation,cross,514,400,850,625
fixation2,cross,514,400,850,625
fixation_g,cross,514,400,850,625
